component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
30,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,3540,Amarillo College
30,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,3540,Amarillo College
30,BIOL,2404,,,"Anatomy & Physiology (specialized, single-semester course, lecture + lab)",4,3540,Amarillo College
30,BIOL,2416,,,Genetics (lecture + lab),4,3540,Amarillo College
30,BIOL,2420,,,Microbiology for Non-Science Majors (lecture + lab),4,3540,Amarillo College
30,BIOL,2421,,,Microbiology for Science Majors (lecture + lab),4,3540,Amarillo College
30,CHEM,1305,,,Introductory Chemistry I (lecture),3,3540,Amarillo College
30,CHEM,1311,,,General Chemistry I (lecture),3,3540,Amarillo College
30,CHEM,1312,,,General Chemistry II (lecture),3,3540,Amarillo College
30,CHEM,1406,,,"Introductory Chemistry I (lecture + lab, allied health emphasis)",4,3540,Amarillo College
30,CHEM,2423,,,Organic Chemistry I (lecture + lab),4,3540,Amarillo College
30,CHEM,2425,,,Organic Chemistry II (lecture + lab),4,3540,Amarillo College
30,GEOL,1101,,,Earth Sciences for Non-Science Majors I (lab),1,3540,Amarillo College
30,GEOL,1301,,,Earth Sciences for Non-Science Majors I (lecture),3,3540,Amarillo College
30,GEOL,1303,,,Physical Geology (lecture),3,3540,Amarillo College
30,GEOL,1304,,,Historical Geology (lecture),3,3540,Amarillo College
30,GEOL,1445,,,Oceanography (lecture + lab),4,3540,Amarillo College
30,GEOL,1447,,,Meteorology (lecture + lab),4,3540,Amarillo College
30,PHYS,1303,,,Stars and Galaxies (lecture),3,3540,Amarillo College
30,PHYS,1304,,,Solar System (lecture),3,3540,Amarillo College
30,PHYS,1305,,,Elementary Physics I (lecture),3,3540,Amarillo College
30,PHYS,1401,,,College Physics I (lecture + lab),4,3540,Amarillo College
30,PHYS,1402,,,College Physics II (lecture + lab),4,3540,Amarillo College
30,PHYS,1415,,,Physical Science I (lecture + lab),4,3540,Amarillo College
30,PHYS,1417,,,Physical Science II (lecture + lab),4,3540,Amarillo College
30,PHYS,2425,,,University Physics I (lecture + lab),4,3540,Amarillo College
30,PHYS,2426,,,University Physics II (lecture + lab),4,3540,Amarillo College
40,ANTH,2302,,,Introduction to Archeology,3,3540,Amarillo College
40,ANTH,2346,,,General Anthropology,3,3540,Amarillo College
40,COMM,1307,,,Introduction to Mass Communication,3,3540,Amarillo College
40,ENGL,2322,,,British Literature I,3,3540,Amarillo College
40,ENGL,2323,,,British Literature II,3,3540,Amarillo College
40,ENGL,2326,,,American Literature (single-semester course),3,3540,Amarillo College
40,ENGL,2328,,,American Literature II,3,3540,Amarillo College
40,ENGL,2331,,,World Literature (single-semester course),3,3540,Amarillo College
40,ENGL,2332,,,World Literature I,3,3540,Amarillo College
40,ENGL,2333,,,World Literature II,3,3540,Amarillo College
40,ENGL,2341,,,Forms of Literature (single-semester course),3,3540,Amarillo College
40,HIST,2311,,,Western Civilization I,3,3540,Amarillo College
40,HIST,2322,,,World Civilizations II,3,3540,Amarillo College
40,HUMA,1301,,,Introduction to Humanities I,3,3540,Amarillo College
40,HUMA,1302,,,Introduction to Humanities II,3,3540,Amarillo College
40,HUMA,1315,,,Fine Arts Appreciation,3,3540,Amarillo College
40,HUMA,2323,,,World Cultures,3,3540,Amarillo College
40,PHIL,1301,,,Introduction to Philosophy,3,3540,Amarillo College
40,PHIL,1304,,,Introduction to World Religions,3,3540,Amarillo College
40,PHIL,2303,,,Introduction to Formal Logic,3,3540,Amarillo College
40,PHIL,2306,,,Introduction to Ethics,3,3540,Amarillo College
40,PHIL,2307,,,Introduction to Social & Political Philosophy,3,3540,Amarillo College
40,PHIL,2321,,,Philosophy of Religion,3,3540,Amarillo College
50,ARTS,1301,,,Art Appreciation,3,3540,Amarillo College
50,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,3540,Amarillo College
50,ARTS,1304,,,Art History II (14th century to the present),3,3540,Amarillo College
50,COMM,2366,,,Introduction to Cinema,3,3540,Amarillo College
50,DRAM,1310,,,Introduction to Theater,3,3540,Amarillo College
50,MUSI,1306,,,Music Appreciation,3,3540,Amarillo College
50,MUSI,1307,,,Music Literature (single-semester course),3,3540,Amarillo College
50,MUSI,1308,,,"Music Literature I (scheduled for deletion, funding ends August 31, 2019)",3,3540,Amarillo College
50,MUSI,1310,,,American Music,3,3540,Amarillo College
60,HIST,1301,,,United States History I,3,3540,Amarillo College
60,HIST,1302,,,United States History II,3,3540,Amarillo College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3540,Amarillo College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3540,Amarillo College
80,ANTH,2351,,,Cultural Anthropology,3,3540,Amarillo College
80,BCIS,1305,,,Business Computer Applications (3 SCH version),3,3540,Amarillo College
80,CRIJ,1301,,,Introduction to Criminal Justice,3,3540,Amarillo College
80,CRIJ,1307,,,Crime in America,3,3540,Amarillo College
80,ECON,2301,,,Principles of Macroeconomics,3,3540,Amarillo College
80,ECON,2302,,,Principles of Microeconomics,3,3540,Amarillo College
80,PHED,1301,,,Foundations of Kinesiology,3,3540,Amarillo College
80,PHED,1304,,,Personal/Community Health,3,3540,Amarillo College
80,PHED,1346,,,Drug Use & Abuse,3,3540,Amarillo College
80,PSYC,2301,,,General Psychology,3,3540,Amarillo College
80,PSYC,2306,,,Human Sexuality,3,3540,Amarillo College
80,PSYC,2308,,,Child Psychology,3,3540,Amarillo College
80,PSYC,2314,,,Lifespan Growth & Development,3,3540,Amarillo College
80,PSYC,2315,,,Psychology of Adjustment,3,3540,Amarillo College
80,PSYC,2319,,,Social Psychology,3,3540,Amarillo College
80,SOCI,1301,,,Introduction to Sociology,3,3540,Amarillo College
80,SOCI,1306,,,Social Problems,3,3540,Amarillo College
80,SOCI,2301,,,Marriage & the Family,3,3540,Amarillo College
80,SOCI,2319,,,Minority Studies,3,3540,Amarillo College
80,SOCI,2326,,,Social Psychology,3,3540,Amarillo College
80,SOCI,2336,,,Criminology,3,3540,Amarillo College
93,BIOL,1108,,,Biology for Non-Science Majors Laboratory I (lab),1,3540,Amarillo College
93,BIOL,1109,,,Biology for Non-Science Majors Laboratory II (lab),1,3540,Amarillo College
93,BIOL,2106,,,Environmental Biology (lab),1,3540,Amarillo College
93,CHEM,1105,,,Introductory Chemistry Laboratory I (lab),1,3540,Amarillo College
93,CHEM,1111,,,General Chemistry I (lab),1,3540,Amarillo College
93,CHEM,1112,,,General Chemistry II (lab),1,3540,Amarillo College
98,EDUC,1100,,,Learning Framework (1 SCH version),1,3540,Amarillo College
98,EDUC,1200,,,Learning Framework (2 SCH version),2,3540,Amarillo College
98,EDUC,1300,,,Learning Framework (3 SCH version),3,3540,Amarillo College
93,GEOL,1101,,,Earth Sciences for Non-Science Majors I (lab),1,3540,Amarillo College
93,GEOL,1103,,,Physical Geology  (lab),1,3540,Amarillo College
93,GEOL,1104,,,Historical Geology (lab),1,3540,Amarillo College
93,PHYS,1103,,,Stars and Galaxies Laboratory (lab),1,3540,Amarillo College
93,PHYS,1104,,,Solar System Laboratory (lab),1,3540,Amarillo College
93,PHYS,1105,,,Elementary Physics Laboratory I (lab),1,3540,Amarillo College
98,PSYC,1100,,,Learning Framework (1 SCH version),1,3540,Amarillo College
98,PSYC,1200,,,Learning Framework (2 SCH version),2,3540,Amarillo College
98,PSYC,1300,,,Learning Framework (3 SCH version),3,3540,Amarillo College
91,SPCH,1315,,,Public Speaking,3,3540,Amarillo College
91,SPCH,1318,,,Interpersonal Communication,3,3540,Amarillo College
91,SPCH,1321,,,Business & Professional Communication,3,3540,Amarillo College
10,ENGL,1301,,,Composition I,3,6661,Angelina College
10,ENGL,1302,,,Composition II,3,6661,Angelina College
10,ENGL,2311,,,Technical & Business Writing (single-semester course),3,6661,Angelina College
20,MATH,1314,,,College Algebra (3 SCH version),3,6661,Angelina College
20,MATH,1324,,,Mathematics for Business & Social Sciences,3,6661,Angelina College
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,6661,Angelina College
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,6661,Angelina College
20,MATH,1350,,,Mathematics for Teachers I (Fundamentals of Mathematics I),3,6661,Angelina College
20,MATH,1414,,,College Algebra (4 SCH version),4,6661,Angelina College
20,MATH,2412,,,Pre-Calculus Math (4 SCH version),4,6661,Angelina College
20,MATH,2413,,,Calculus I (4 SCH version),4,6661,Angelina College
30,BIOL,1406,,,Biology for Science Majors I (lecture + lab),4,6661,Angelina College
30,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,6661,Angelina College
30,BIOL,1408,,,Biology for Non-Science Majors I (lecture + lab),4,6661,Angelina College
30,BIOL,1409,,,Biology for Non-Science Majors II (lecture + lab),4,6661,Angelina College
30,BIOL,1411,,,General Botany (lecture + lab),4,6661,Angelina College
30,BIOL,1413,,,General Zoology (lecture + lab),4,6661,Angelina College
30,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,6661,Angelina College
30,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,6661,Angelina College
30,BIOL,2404,,,"Anatomy & Physiology (specialized, single-semester course, lecture + lab)",4,6661,Angelina College
30,CHEM,1305,,,Introductory Chemistry I (lecture),3,6661,Angelina College
30,CHEM,1411,,,General Chemistry I (lecture + lab),4,6661,Angelina College
30,CHEM,1412,,,General Chemistry II (lecture + lab),4,6661,Angelina College
30,GEOL,1403,,,Physical Geology (lecture + lab),4,6661,Angelina College
30,PHYS,1305,,,Elementary Physics I (lecture),3,6661,Angelina College
30,PHYS,1401,,,College Physics I (lecture + lab),4,6661,Angelina College
30,PHYS,1402,,,College Physics II (lecture + lab),4,6661,Angelina College
30,PHYS,2425,,,University Physics I (lecture + lab),4,6661,Angelina College
30,PHYS,2426,,,University Physics II (lecture + lab),4,6661,Angelina College
40,ENGL,2322,,,British Literature I,3,6661,Angelina College
40,ENGL,2323,,,British Literature II,3,6661,Angelina College
40,ENGL,2327,,,American Literature I,3,6661,Angelina College
40,ENGL,2328,,,American Literature II,3,6661,Angelina College
40,ENGL,2332,,,World Literature I,3,6661,Angelina College
40,ENGL,2333,,,World Literature II,3,6661,Angelina College
40,ENGL,2341,,,Forms of Literature (single-semester course),3,6661,Angelina College
40,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,6661,Angelina College
50,ARTS,1301,,,Art Appreciation,3,6661,Angelina College
50,DRAM,1310,,,Introduction to Theater,3,6661,Angelina College
50,MUSI,1306,,,Music Appreciation,3,6661,Angelina College
50,MUSI,1307,,,Music Literature (single-semester course),3,6661,Angelina College
50,MUSI,1310,,,American Music,3,6661,Angelina College
60,HIST,1301,,,United States History I,3,6661,Angelina College
60,HIST,1302,,,United States History II,3,6661,Angelina College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,6661,Angelina College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,6661,Angelina College
80,ECON,2301,,,Principles of Macroeconomics,3,6661,Angelina College
80,PSYC,2301,,,General Psychology,3,6661,Angelina College
80,PSYC,2314,,,Lifespan Growth & Development,3,6661,Angelina College
80,SOCI,1301,,,Introduction to Sociology,3,6661,Angelina College
93,BIOL,1406,,,Biology for Science Majors I (lecture + lab),4,6661,Angelina College
93,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,6661,Angelina College
93,BIOL,1408,,,Biology for Non-Science Majors I (lecture + lab),4,6661,Angelina College
93,BIOL,1409,,,Biology for Non-Science Majors II (lecture + lab),4,6661,Angelina College
93,BIOL,1411,,,General Botany (lecture + lab),4,6661,Angelina College
93,BIOL,1413,,,General Zoology (lecture + lab),4,6661,Angelina College
93,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,6661,Angelina College
93,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,6661,Angelina College
93,BIOL,2404,,,"Anatomy & Physiology (specialized, single-semester course, lecture + lab)",4,6661,Angelina College
90,BUSI,2304,,,Business Report Writing & Correspondence,3,6661,Angelina College
93,CHEM,1105,,,Introductory Chemistry Laboratory I (lab),1,6661,Angelina College
93,CHEM,1305,,,Introductory Chemistry I (lecture),3,6661,Angelina College
93,CHEM,1411,,,General Chemistry I (lecture + lab),4,6661,Angelina College
93,CHEM,1412,,,General Chemistry II (lecture + lab),4,6661,Angelina College
90,COMM,1307,,,Introduction to Mass Communication,3,6661,Angelina College
98,ECON,2301,,,Principles of Macroeconomics,3,6661,Angelina College
90,EDUC,1300,,,Learning Framework (3 SCH version),3,6661,Angelina College
90,ENGL,2311,,,Technical & Business Writing (single-semester course),3,6661,Angelina College
94,ENGL,2322,,,British Literature I,3,6661,Angelina College
94,ENGL,2323,,,British Literature II,3,6661,Angelina College
94,ENGL,2327,,,American Literature I,3,6661,Angelina College
94,ENGL,2328,,,American Literature II,3,6661,Angelina College
94,ENGL,2332,,,World Literature I,3,6661,Angelina College
94,ENGL,2333,,,World Literature II,3,6661,Angelina College
94,ENGL,2341,,,Forms of Literature (single-semester course),3,6661,Angelina College
93,GEOL,1403,,,Physical Geology (lecture + lab),4,6661,Angelina College
92,MATH,1314,,,College Algebra (3 SCH version),3,6661,Angelina College
92,MATH,1324,,,Mathematics for Business & Social Sciences,3,6661,Angelina College
92,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,6661,Angelina College
92,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,6661,Angelina College
92,MATH,1350,,,Mathematics for Teachers I (Fundamentals of Mathematics I),3,6661,Angelina College
92,MATH,1414,,,College Algebra (4 SCH version),4,6661,Angelina College
92,MATH,2412,,,Pre-Calculus Math (4 SCH version),4,6661,Angelina College
92,MATH,2413,,,Calculus I (4 SCH version),4,6661,Angelina College
93,PHYS,1305,,,Elementary Physics I (lecture),3,6661,Angelina College
93,PHYS,1401,,,College Physics I (lecture + lab),4,6661,Angelina College
93,PHYS,1402,,,College Physics II (lecture + lab),4,6661,Angelina College
93,PHYS,2425,,,University Physics I (lecture + lab),4,6661,Angelina College
93,PHYS,2426,,,University Physics II (lecture + lab),4,6661,Angelina College
